Order Date,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales
2018-08-24,Consumer,Lancaster,Ohio,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.272
2018-08-24,Consumer,Lancaster,Ohio,East,Office Supplies,Paper,Xerox 1966,10.368
2018-02-23,Corporate,Seattle,Washington,West,Office Supplies,Fasteners,Alliance Rubber Bands,8.4
2018-02-23,Corporate,Seattle,Washington,West,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96
2017-11-19,Consumer,Jacksonville,North Carolina,South,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48
2017-11-14,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 35,9.84
2018-06-07,Consumer,Miami,Florida,South,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24
2017-12-25,Corporate,Nashua,New Hampshire,East,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12
2018-04-23,Consumer,New York City,New York,East,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9
2016-12-14,Home Office,Los Angeles,California,West,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24
2016-04-19,Consumer,Carrollton,Texas,Central,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568
2016-04-19,Consumer,Carrollton,Texas,Central,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.392
2017-04-09,Consumer,Georgetown,Kentucky,South,Furniture,Furnishings,Coloredge Poster Frame,42.6
2017-04-09,Consumer,Georgetown,Kentucky,South,Office Supplies,Binders,Poly Designer Cover & Back,113.94
2017-04-09,Consumer,Georgetown,Kentucky,South,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92
2017-04-09,Consumer,Georgetown,Kentucky,South,Office Supplies,Art,Nontoxic Chalk,5.28
2018-09-24,Corporate,Los Angeles,California,West,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2
2018-09-24,Corporate,Los Angeles,California,West,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28
2017-04-02,Consumer,Sierra Vista,Arizona,West,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368
2018-05-19,Corporate,Knoxville,Tennessee,South,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352
2018-05-19,Corporate,Knoxville,Tennessee,South,Office Supplies,Paper,Xerox 1949,27.888
2016-03-09,Corporate,Tucson,Arizona,West,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152
2017-09-06,Home Office,Minneapolis,Minnesota,Central,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94
2016-07-11,Corporate,Miami,Florida,South,Office Supplies,Binders,Avery Hanging File Binders,16.146
2016-07-11,Corporate,Miami,Florida,South,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.485
2017-06-15,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 19,173.488
2016-04-25,Consumer,Milwaukee,Wisconsin,Central,Office Supplies,Art,Newell 324,57.75
2016-04-25,Consumer,Milwaukee,Wisconsin,Central,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4
2017-09-23,Home Office,Lancaster,Ohio,East,Office Supplies,Paper,Xerox 1970,11.952
2017-09-23,Home Office,Lancaster,Ohio,East,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0
2017-09-23,Home Office,Lancaster,Ohio,East,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201
2017-08-18,Consumer,Edinburg,Texas,Central,Office Supplies,Binders,GBC Wire Binding Combs,2.068
2017-08-18,Consumer,Edinburg,Texas,Central,Office Supplies,Paper,Advantus Motivational Note Cards,83.84
2015-02-03,Home Office,New York City,New York,East,Office Supplies,Envelopes,Staple envelope,11.36
2015-02-03,Home Office,New York City,New York,East,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4
2015-12-30,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.968
2016-10-04,Home Office,Rochester,New York,East,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04
2016-10-04,Home Office,Rochester,New York,East,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67
2016-12-25,Consumer,San Diego,California,West,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96
2016-12-25,Consumer,San Diego,California,West,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6
2016-12-25,Consumer,San Diego,California,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94
2016-05-04,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 499,23.904
2016-01-17,Consumer,Bartlett,Tennessee,South,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96
2018-05-20,Home Office,Lakewood,California,West,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.272
2018-05-20,Home Office,Lakewood,California,West,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98
2018-05-20,Home Office,Lakewood,California,West,Technology,Machines,Okidata B400 Printer,343.2
2018-08-13,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 486,17.544
2016-12-31,Consumer,Austin,Texas,Central,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688
2016-12-31,Consumer,Austin,Texas,Central,Office Supplies,Fasteners,Stockwell Push Pins,3.488
2016-12-31,Consumer,Austin,Texas,Central,Office Supplies,Supplies,Staple remover,5.888
2018-12-25,Corporate,Los Angeles,California,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552
2018-12-25,Corporate,Los Angeles,California,West,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62
2017-01-09,Consumer,New York City,New York,East,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9
2017-01-09,Consumer,New York City,New York,East,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48
2017-01-09,Consumer,New York City,New York,East,Office Supplies,Supplies,Acme Value Line Scissors,10.95
2017-01-09,Consumer,New York City,New York,East,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82
2018-05-08,Home Office,Houston,Texas,Central,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056
2015-02-18,Consumer,Lubbock,Texas,Central,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16
2017-11-22,Consumer,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones Impact Binders,6.216
2017-11-22,Consumer,Houston,Texas,Central,Office Supplies,Art,Newell 348,23.616
2017-11-22,Consumer,Houston,Texas,Central,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032
2017-11-22,Consumer,Houston,Texas,Central,Office Supplies,Labels,Avery 494,2.088
2017-11-22,Consumer,Houston,Texas,Central,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488
2016-12-14,Consumer,Costa Mesa,California,West,Furniture,Furnishings,Staple-based wall hangings,29.22
2016-06-13,Corporate,Roswell,Georgia,South,Office Supplies,Paper,Xerox 202,6.48
2018-12-28,Corporate,Loveland,Colorado,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188
2018-09-20,Consumer,New York City,New York,East,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646
2018-09-20,Consumer,New York City,New York,East,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8
2018-09-20,Consumer,New York City,New York,East,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52
2018-09-20,Consumer,New York City,New York,East,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64
2018-09-20,Consumer,New York City,New York,East,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4
2018-09-20,Consumer,New York City,New York,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76
2018-09-20,Consumer,New York City,New York,East,Furniture,Chairs,"Global Leather Task Chair, Black",80.991
2018-09-20,Consumer,New York City,New York,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784
2018-09-20,Consumer,New York City,New York,East,Office Supplies,Fasteners,Advantus Push Pins,4.36
2018-09-20,Consumer,New York City,New York,East,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127
2018-09-20,Consumer,New York City,New York,East,Technology,Phones,Apple iPhone 5,1299.66
2018-09-20,Consumer,New York City,New York,East,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41
2018-09-20,Consumer,New York City,New York,East,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85
2018-09-20,Consumer,New York City,New York,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97
2018-08-22,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532
2016-06-18,Corporate,Miami,Florida,South,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632
2015-12-20,Consumer,Grand Prairie,Texas,Central,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.432
2015-12-20,Consumer,Grand Prairie,Texas,Central,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44
2017-11-09,Consumer,Chicago,Illinois,Central,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0
2017-11-09,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908
2017-12-11,Consumer,Parma,Ohio,East,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802
2017-12-11,Consumer,Parma,Ohio,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096
2017-12-11,Consumer,Parma,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752
2017-12-11,Consumer,Parma,Ohio,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074
2017-12-11,Consumer,Parma,Ohio,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372
2017-03-14,Corporate,Redwood City,California,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904
2017-11-13,Home Office,New York City,New York,East,Technology,Phones,Xiaomi Mi3,2279.96
2017-11-13,Home Office,New York City,New York,East,Office Supplies,Labels,Avery 499,14.94
2018-09-19,Corporate,Springfield,Oregon,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976
2018-09-19,Corporate,Springfield,Oregon,West,Office Supplies,Art,Peel-Off China Markers,23.832
2018-09-19,Corporate,Springfield,Oregon,West,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216
2018-09-19,Corporate,Springfield,Oregon,West,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588
2018-04-12,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568
2016-08-31,Home Office,Bedford,Texas,Central,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.96
2018-03-06,Corporate,Los Angeles,California,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75
2018-03-06,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 1947,11.96
2018-03-06,Corporate,Los Angeles,California,West,Office Supplies,Binders,UniKeep View Case Binders,3.912
2017-03-31,Consumer,New York City,New York,East,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996
2015-10-25,Corporate,San Francisco,California,West,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408
2018-03-26,Home Office,Virginia Beach,Virginia,South,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25
2018-03-26,Home Office,Virginia Beach,Virginia,South,Office Supplies,Fasteners,Staples,3.76
2015-12-27,Home Office,New York City,New York,East,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214
2018-09-15,Consumer,Lebanon,Tennessee,South,Office Supplies,Paper,Xerox 1893,163.96
2017-08-16,Corporate,Los Angeles,California,West,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28
2017-04-11,Consumer,Chula Vista,California,West,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8
2016-10-18,Home Office,Mcallen,Texas,Central,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.696
2016-10-18,Home Office,Mcallen,Texas,Central,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,73.164
2017-10-31,Consumer,Hollywood,Florida,South,Office Supplies,Paper,Xerox 1898,32.064
2015-03-30,Consumer,San Francisco,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666
2016-04-18,Consumer,Santa Maria,California,West,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44
2018-09-07,Consumer,Manchester,Connecticut,East,Office Supplies,Paper,Xerox 1914,274.8
2018-09-07,Consumer,Manchester,Connecticut,East,Office Supplies,Storage,Tennsco Industrial Shelving,195.64
2018-09-07,Consumer,Manchester,Connecticut,East,Technology,Phones,Digium D40 VoIP phone,257.98
2018-09-07,Consumer,Manchester,Connecticut,East,Office Supplies,Art,Prismacolor Color Pencil Set,119.04
2018-06-27,Consumer,Omaha,Nebraska,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07
2015-12-22,Consumer,San Jose,California,West,Office Supplies,Art,Newell 332,11.76
2018-11-21,Corporate,San Francisco,California,West,Office Supplies,Art,Newell 332,11.76
2018-11-21,Corporate,San Francisco,California,West,Office Supplies,Binders,Canvas Sectional Post Binders,40.736
2017-06-27,Consumer,San Francisco,California,West,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584
2018-12-28,Corporate,Long Beach,California,West,Furniture,Chairs,Novimex Turbo Task Chair,340.704
2017-08-04,Consumer,Columbus,Georgia,South,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.9
2015-03-18,Home Office,San Francisco,California,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33
2018-03-07,Consumer,Los Angeles,California,West,Office Supplies,Storage,Rogers Deluxe File Chest,87.92
2018-04-20,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Computer Room Manger, 14""",51.968
2018-04-20,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",51.336
2018-04-20,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,332.704
2018-04-20,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",42.408
2017-03-08,Consumer,Tulsa,Oklahoma,Central,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54
2017-03-08,Consumer,Tulsa,Oklahoma,Central,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28
2017-03-12,Consumer,Los Angeles,California,West,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68
2015-03-19,Corporate,Lakeland,Florida,South,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.976
2015-03-19,Corporate,Lakeland,Florida,South,Office Supplies,Labels,Avery 501,11.808
2015-03-19,Corporate,Lakeland,Florida,South,Office Supplies,Storage,Crate-A-Files,26.16
2015-03-19,Corporate,Lakeland,Florida,South,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57
2015-03-19,Corporate,Lakeland,Florida,South,Furniture,Furnishings,Eldon Wave Desk Accessories,4.992
2015-03-19,Corporate,Lakeland,Florida,South,Furniture,Furnishings,Document Clip Frames,20.016
2015-03-19,Corporate,Lakeland,Florida,South,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24
2016-04-20,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1916,117.456
2016-09-19,Corporate,Los Angeles,California,West,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,22.96
2015-08-27,Consumer,Springfield,Virginia,South,Office Supplies,Paper,Xerox 1898,13.36
2017-12-19,Corporate,New York City,New York,East,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248
2017-12-19,Corporate,New York City,New York,East,Office Supplies,Art,Newell 326,3.52
2015-02-08,Home Office,Springfield,Missouri,Central,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7
2015-02-08,Home Office,Springfield,Missouri,Central,Technology,Accessories,Memorex Micro Travel Drive 4 GB,21.2
2015-02-08,Home Office,Springfield,Missouri,Central,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38
2016-09-21,Consumer,Columbia,South Carolina,South,Furniture,Chairs,Global Comet Stacking Arm Chair,1690.04
2016-09-21,Consumer,Columbia,South Carolina,South,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,85.96
2016-09-21,Consumer,Columbia,South Carolina,South,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",121.96
2016-09-21,Consumer,Columbia,South Carolina,South,Office Supplies,Paper,Xerox 193,23.92
2016-09-21,Consumer,Columbia,South Carolina,South,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,63.96
2016-09-21,Consumer,Columbia,South Carolina,South,Technology,Phones,HTC One Mini,629.95
2016-09-21,Consumer,Columbia,South Carolina,South,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73
2016-09-21,Consumer,Columbia,South Carolina,South,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",14.6
